Mouse gene name	Gene name
Zfp106	ZNF106
Fam43a	FAM43A
Bhlhe40	BHLHE40
	ATP5PBP4
	
	LIN28AP1
	HNRNPCP2
Kcp	KCP
	Metazoa_SRP
	MIR378H
Gemin5	GEMIN5
	LANCL1
Adgrf4	ADGRF4
Ctns	CTNS
	RNF10P1
Wdfy3	WDFY3
	UBTFL8
	GPS2P1
	ATP5PDP2
	
	
	PTGER4P2-CDK2AP2P2
	CDK2AP2P1
	Y_RNA
	
	MYO5BP1
	
Arl8b	ARL8B
7SK	RN7SKP116
	
	
	GNG14
	
	CDRT15P6
Opn5	OPN5
	
	LINC01451
	FBXW9
Rapgef1	RAPGEF1
Gli3	GLI3
	
	
Gm25506	SNORD41
	
	
	TRIR
Edem1	EDEM1
	LINC01142
Gm22019	RNU6-661P
	CKS1BP3
	
	RPL35AP14
Slc45a3	SLC45A3
	LRRC70
Get3	GET3
Gabrb2	GABRB2
Gm22945	RNU1-105P
	
	HNRNPA3P4
	RBMXP1
Best2	BEST2
Ildr2	ILDR2
	
	MIR4790
	RN7SL553P
	
	
Hoxb13	HOXB13
	
	
	RNU1-62P
	
Fbxw10	CDRT1
	MYB
	
	LINC02665
	
	
	COX6CP17
	
	WNT5A-AS1
	LINC02642
	
	RNU6-535P
	RPS6KB2-AS1
Erc2	ERC2
	RN7SKP167
Ptprcap	PTPRCAP
	MIR5684
Junb	JUNB
Pygo1	PYGO1
Prdx2	PRDX2
Coro1b	CORO1B
Fgfr2	FGFR2
B2m	B2M
Zdhhc4	ZDHHC4
Gm7271	EXOC1L
Kif26b	KIF26B
	KRT38
Fgb	FGB
	
Rnaseh2a	RNASEH2A
Nxph3	NXPH3
Cdk12	CDK12
	
	MAILR
	
Gorasp2	GORASP2
	
Mast1	MAST1
Bmerb1	BMERB1
	
	RPL5P24
	USH2A-AS1
	RPS3AP8
	
	Y_RNA
	
Kcnu1	KCNU1
Gnb5	GNB5
	LINC01719
Il33	IL33
	
Kif2a	KIF2A
	ERC2-IT1
	MIR3938
	RN7SKP45
	RNA5SP133
Gpr152	GPR152
Ccdc66	CCDC66
	UQCRBP2
	PRR13P1
	
	
Tmem134	TMEM134
	LINC01675
Ugt2a2	UGT2A2
	
	
	LINC02815
	
	LINC01107
	LINC01222
Otop1	OTOP1
	
Gpr1	GPR1
Myh11	MYH11
Rrp15	RRP15
	
Fat4	FAT4
	
	
	
Rep15	REP15
	
Mybph	MYBPH
	HMGB1P49
Sec16a	SEC16A
	
	MIR6794
Mrps35	MRPS35
Dnase2a	DNASE2
Vstm2a	VSTM2A
Pnpo	PNPO
Uggt1	UGGT1
	
Klf1	KLF1
	Y_RNA
	RNU6-746P
Klhl42	KLHL42
	RPS6P25
	LRRC34P2
	
Stx5a	STX5
	FCF1P8
	SRD5A3-AS1
Olfr166	OR2L13
Olfr168	OR2L13
	
Hook2	HOOK2
	SMARCE1P4
	
Vps13b	VPS13B
	
	
	
	RN7SKP15
	
	
Pthlh	PTHLH
Tmem59	TMEM59
Mpp6	MPP6
Tmem165	TMEM165
Ecpas	ECPAS
Gabpb1	GABPB1
Notch3	NOTCH3
Cep290	CEP290
	Y_RNA
	Y_RNA
	
Fgfr3	FGFR3
	
	
	RN7SL418P
Scn11a	SCN11A
Upk3b	UPK3B
Cyb5d2	CYB5D2
Dgkb	DGKB
	COX6CP5
Trpv3	TRPV3
	CASC23
Tub	TUB
	MIR6795
	
Ephx3	EPHX3
	OR7E85BP
	UNC93B8
	OR7E111FP
	
	
	
	
	
	SNRPCP16
	
	
	ENPP7P10
	UPP2-IT1
	
	
	
	LMX1A-AS2
	UBTFL6
	
	
	
	TEKT4P3
	
	
	LINC01221
	METAP2P1
Sptbn4	SPTBN4
	
	
	LINC01850
Ttc13	TTC13
Pradc1	PRADC1
	
	TUBAP13
Trim2	TRIM2
Ackr3	ACKR3
	RPS3AP13
	
	
Ercc3	ERCC3
	CCNI2
	TUB-AS1
	
Spry4	SPRY4
	RN7SL351P
Srpr	SRPRA
Zfp62	ZFP62
St7	ST7
Zfp454	ZNF454
Lingo1	LINGO1
Ppip5k2	PPIP5K2
	MRPS18BP1
	
	LARP7P1
	
	ISCA1P2
Cacybp	CACYBP
Olfr273	OR13C3
	MAGEF1
	
Rfx3	RFX3
Cgnl1	CGNL1
	LINC02069
	RPSAP52
	
	
	
	HMGA2-AS1
	
2510009E07Rik	C3orf70
Foxred1	FOXRED1
	EHHADH-AS1
	
	MIR6074
	LINC02425
	RPL21P18
	RNA5SP362
	EIF2S2P2
	RN7SL69P
	MIR5588
	
	Y_RNA
	ATP5MFP5
Vps8	VPS8
Tnfrsf1a	TNFRSF1A
	XRCC6P3
	LINC01035
Ppfia4	PPFIA4
AA467197	C15orf48
Rbm12b1	RBM12B
Rbm12b2	RBM12B
Zfp990	ZNF34
Zfp947	ZNF34
Zfp989	ZNF34
Gm21411	ZNF34
Zfp945	ZNF34
Zfp984	ZNF34
Rex2	ZNF34
Zfp995	ZNF34
Zfp979	ZNF34
Zfp978	ZNF34
Zfp534	ZNF34
Zfp944	ZNF34
Zfp760	ZNF34
Zfp994	ZNF34
Zfp991	ZNF34
Zfp942	ZNF34
Zfp981	ZNF34
Zfp946	ZNF34
Zfp820	ZNF34
Zfp987	ZNF34
Zfp986	ZNF34
Zfp992	ZNF34
Zfp943	ZNF34
Zfp988	ZNF34
Zfp993	ZNF34
Zfp985	ZNF34
Gm7072	ZNF34
Zfp980	ZNF34
	
Hapln3	HAPLN3
Slc43a2	SLC43A2
	LINC00342
	
Mnd1	MND1
Ndor1	NDOR1
Ndor1	NDOR1
Stk39	STK39
Mfge8	MFGE8
	RN7SL395P
Rpl8	RPL8
	RPL35AP26
	
	
Dcps	DCPS
Shkbp1	SHKBP1
	EFL1P2
	
	LINC02835
	
	EPHA5-AS1
	
Gm25572	RNU2-40P
	
	FAM192BP
	
	NCKAP5-AS2
	
	
	GSEC
1700016H13Rik	C4orf36
	
Csf3	CSF3
St3gal4	ST3GAL4
Dtymk	DTYMK
	RN7SL391P
	
Vwf	VWF
1700016H13Rik	
	
	
	TECRP1
Klhl8	KLHL8
	
Kcnmb3	KCNMB3
Thra	THRA
	
	KRT18P47
	SMIM27
Acan	ACAN
Lpar1	LPAR1
Acmsd	ACMSD
	RNU6-882P
Pik3r4	PIK3R4
	
	LINC00210
	
	CCDC18-AS1
	
	
Mal	MAL
Prrc2b	PRRC2B
	LINC01498
Ficd	FICD
Pkd2l2	PKD2L2
Mprip	MPRIP
	MYL6BP1
Il1a	IL1A
Ltbp4	LTBP4
Sart3	SART3
	RN7SKP212
Nupr1	NUPR1
	
	GSTO3P
	
	
	Y_RNA
	
	
	
Sult5a1	SULT1A2
	
	RNU6-726P
Cd302	CD302
Cldn1	CLDN1
	GAPDHP60
	
	MIR5705
Hsd17b13	HSD17B13
	GCNT1P3
Cldn16	CLDN16
	LINC01802
Slc12a1	SLC12A1
Kansl1l	KANSL1L
	
	
Dmrt2	DMRT2
Atp2c1	ATP2C1
	TMCC2-AS1
Hsd17b11	HSD17B11
	
	
	
	
	
Apobec4	APOBEC4
Mgat1	MGAT1
Iars2	IARS2
Sult5a1	
Sult5a1	SULT1A1
	RN7SL681P
	RNU1-44P
Pou4f2	POU4F2
	
	
	BEAN1-AS1
	
Cetn3	CETN3
	
Miga2	MIGA2
Fam53a	FAM53A
	
	MIR6850
Zfp7	ZNF7
	USP17L15
	
	BTF3L4P4
	PALLD-AS1
Cnga1	CNGA1
Tk2	TK2
	
Tbca	TBCA
Ppp1r12b	PPP1R12B
	Y_RNA
	LINC01094
Kcnip1	KCNIP1
Focad	FOCAD
	HIGD1AP13
	
	
	
	
	
	RPL21P33
Paqr3	PAQR3
	
	GRAMD4P8
	
	ARPC1BP1
	MTND4P27
	
	
	ISCU
	
	
	
Ppp3r1	PPP3R1
	CCL26
Commd5	COMMD5
Flnc	FLNC
	
Cacnb4	
	CXCR2P1
	
Zfp773	
Zfp772	
Zfp954	
Numbl	NUMBL
	
	
	RN7SL127P
Zfp647	ZNF250
	LINC02365
	CACYBPP2
B3galt1	B3GALT1
Casp3	CASP3
	
	PHF5GP
Prom2	PROM2
Clint1	CLINT1
Tmem119	TMEM119
	
	MIR4496
	RNU7-169P
Emp1	EMP1
	RNU6-195P
	COQ8B
	
	LINC01559
	RNA5SP353
	RNU6-590P
	
	
	
	RN7SKP162
	
	DNM1P46
Gsg1	GSG1
Primpol	PRIMPOL
	ZNF16
Ipo11	IPO11
	
	RN7SL484P
	
Ptpn14	PTPN14
	
	KIRREL3-AS1
	IRAG1-AS1
Trp53	TP53
Spata6l	SPATA6L
	ZNF252P
	
	
	RNA5SP402
Lyve1	LYVE1
	
	SPATA41
	CERS3-AS1
	
Hnrnpa2b1	HNRNPA2B1
	RNU6-322P
	PRKXP1
	
	RNU6-181P
	
	LINC02206
	
	
	TMED10P1
	Y_RNA
	ZNF252P-AS1
	
Ctr9	CTR9
	
Purg	PURG
	SUMO2P16
	HMGN2P47
Mroh1	MROH1
Smad3	SMAD3
Dnmt1	DNMT1
Cenpu	CENPU
	LINC02814
	FMO9P
	AOX2P
	KIF26B-AS1
Capn2	CAPN2
Rbm43	RBM43
Tspan11	TSPAN11
Eif4g2	EIF4G2
Pcdh12	PCDH12
	
	SP100
	SP100
	
	RNU7-185P
	PTPRD-AS1
	
	RPS26P3
Tmco6	TMCO6
Rn7s6	RN7SL5P
	
	
	PTPRD-AS2
	
Eif4b	EIF4B
Iars	IARS1
Acsl1	ACSL1
	
Myog	MYOG
	
Nek2	NEK2
	ERVK13-1
Brd8	BRD8
	
Aagab	AAGAB
	
2310009B15Rik	C1orf53
Ext1	EXT1
Kctd5	KCTD5
	
	
	SLC25A39P1
	ITLN2
	
Prss27	PRSS27
	
	RPS24P16
	LINC01353
Tjp1	TJP1
	
P2rx4	P2RX4
	
	LINC00529
	
	RPL19P13
	
Prelp	PRELP
	
	
Mtmr9	MTMR9
	
	SRRM2-AS1
	
Rab4a	RAB4A
Srrm2	SRRM2
	ENTR1P2
Tomm20	TOMM20
	
Slc35g3	SLC35G5
	TDH
Gm23262	SNORD97
	
	
	
	ST13P19
	
	ZBED5
	RASAL2-AS1
	
	MTRNR2L11
Pcdh15	PCDH15
Tada1	TADA1
	ZBED5-AS1
Ren1	REN
	
	LINC02752
	
	
	FAM167A-AS1
	
	
Eif3f	EIF3F
	RN7SL293P
	RNU6-1084P
Fam167a	FAM167A
	
	DNAJC19P8
	SLAMF6P1
	LINC01653
	GS1-279B7.1
	CRIP1P3
Olfr318	OR2AK2
Olfr319	OR2AK2
Olfr320	OR2AK2
Olfr316	OR2AK2
	RPS15AP12
	HMGB1P11
Arv1	ARV1
	
	SLED1
Blk	BLK
	
	
	MIR3945HG
	
	HMGB1P42
Tbcel	TBCEL-TECTA
	MIR3945
	LINC01093
Kcna4	KCNA4
Fshb	FSHB
	TGFB2-AS1
	LYPD9P
Fermt3	FERMT3
	LINC00303
	
	MIR4455
	
	
	RNU6-351P
	
	
	
	LINC01341
	
	TET2-AS1
	RN7SL89P
	RNU6-553P
Tet2	TET2
Elob	ELOB
Twf1	TWF1
Trp53bp2	TP53BP2
	
Gata4	GATA4
	
	
Gm24888	SNORA3C
	
Prss41	PRSS41
	
Zranb3	ZRANB3
Il21	IL21
Prss21	PRSS21
Trpt1	TRPT1
Slco1c1	SLCO1C1
	IL21-AS1
	
	CETN4P
	OR7E158P
	OR7E161P
	
Adamts17	ADAMTS17
	
Bbs12	BBS12
Defb42	DEFB136
Defb22	DEFB134
Defb34	DEFB134
Defb15	DEFB134
	SCARNA22
	
	DEFB131E
	
Nelfa	NELFA
	
	
	DEFB131C
Defb47	DEFB130B
	EIF1P4
	PRSS30P
	RNA5SP253
	DEFB108D
	OR2L6P
	
Zfp78	ZNF705D
Syt14	SYT14
	
	USP17L7
Prss22	PRSS22
	DEFB109D
Fgfr1	FGFR1
Lins1	LINS1
Zfp641	ZNF641
	LINC01941
	MTND6P8
	MYT1L-AS1
	
	
Pax6	PAX6
Sphkap	SPHKAP
Slc36a3	SLC36A3
Pard6a	PARD6A
	MIR943
Nat8l	NAT8L
	
AU021092	C16orf89
	
Nsd2	NSD2
Asb7	ASB7
Kif21a	KIF21A
Dhx9	DHX9
Gmcl1	GMCL2
Csnk1a1	CSNK1A1
Fkbp15	FKBP15
	
	RPL21P38
	
	
Pgls	PGLS
	OR7E90P
	
	Y_RNA
	
	
Cers3	CERS3
Asb1	ASB1
Def8	DEF8
	
Colgalt1	COLGALT1
Zfp661	ZNF2
	
Slc31a1	SLC31A1
Btf3l4	BTF3L4
Cdc26	CDC26
Prpf4	PRPF4
	
	
Timm29	TIMM29
Mreg	MREG
	
Tle5	TLE5
	
	TEDDM2P
Swt1	SWT1
	
Pnkd	PNKD
Wwc1	WWC1
	
	LINC01585
	SNORD18
	
	
	RN7SL363P
Fes	FES
Rnf183	RNF183
Try4	PRSS2
Try10	PRSS2
Gm5771	PRSS2
Gm10334	PRSS2
Try5	PRSS2
Prss3	PRSS2
Prss1	PRSS2
Prss2	PRSS2
Fam72a	FAM72B
Wdr31	WDR31
Gtf2ird1	GTF2IRD1
	
	HMGB1P3
	
	IQCA1-AS1
Fbxo28	FBXO28
Atg16l1	ATG16L1
Kirrel2	KIRREL2
Tfdp2	TFDP2
	
Bspry	BSPRY
	
Hdhd3	HDHD3
Alad	ALAD
Cep170	CEP170
Rapgef6	RAPGEF6
Ddx54	DDX54
Pole3	POLE3
Eif4a1	EIF4A1
4933430I17Rik	C9orf43
Gm49355	C3orf14
3830406C13Rik	C3orf14
Taf1c	TAF1C
Samd7	SAMD7
	ADGRL3-AS1
Ptprd	PTPRD
Aplp1	APLP1
	RPS15AP17
	RPL21P47
	
	
	Y_RNA
Uso1	USO1
Nell2	NELL2
Blm	BLM
Trank1	TRANK1
	
	IMP3P1
	RN7SL722P
	FAM27C
Nme9	NME9
Cog5	COG5
	
	
	Y_RNA
	FAM242E
	
	
	RNU2-16P
	
	Y_RNA
Ppef2	PPEF2
	FAM27E3
	FAM27B
	RN7SL787P
	SNORA70
	
	ANKRD20A1
Plscr3	PLSCR3
	RPL4P2
Suclg2	SUCLG2
	
	
	RN7SL402P
Nfkbid	NFKBID
	
Ccdc190	CCDC190
Naaa	NAAA
	RNU6-368P
	
	
	SMG7-AS1
Cop1	COP1
Plcd1	PLCD1
Abcb8	ABCB8
	
Hcst	HCST
Maea	MAEA
Tyrobp	TYROBP
Wwp2	WWP2
	
	
Tmem17	TMEM17
Tmem256	TMEM256-PLSCR3
Zswim4	ZSWIM4
	
	BZW1-AS1
Chchd5	CHCHD5
	
	RN7SL619P
	MIR23AHG
Tmem256	TMEM256
	MTCYBP8
	MIR24-2
Mir27a	MIR27A
Mir23a	MIR23A
Mir181c	MIR181C
	MIR181D
Asb18	ASB18
Brme1	BRME1
Nlgn2	NLGN2
	
Catip	CATIP
	
	
	
Fmod	FMOD
Ssr3	SSR3
	
Ldhb	LDHB
Spem1	SPEM1
Dcaf15	DCAF15
	CYCSP4
	OR2L9P
	
Spem2	SPEM2
	
	
	CRYGD
	FMO6P
	
Gm39566	SPEM3
Gm39566	
Tmem102	TMEM102
Rfx1	RFX1
Tex35	TEX35
	
	MTND5P29
	SNF8P1
Fgf11	FGF11
Aste1	ASTE1
	
	
	RPL3P5
	
	CERS6-AS1
Rhbdl1	RHBDL1
	
Rln3	RLN3
Furin	FURIN
	
Il27ra	IL27RA
Psmd6	PSMD6
	
	
Chrnb1	CHRNB1
	
	
Uvssa	UVSSA
	
Spats2l	SPATS2L
Kera	KERA
Slamf7	SLAMF7
Sema6a	SEMA6A
Fbxo21	FBXO21
Palm3	PALM3
Rabgef1	RABGEF1
Tsnaxip1	TSNAXIP1
	EEF1DP1
Misp3	MISP3
	MIR1199
1700067K01Rik	C19orf67
Plch1	PLCH1
	SAMD1
Prkaca	PRKACA
	
	
Nkx1-1	NKX1-1
Slc35g3	SLC35G6
	
Bcap29	BCAP29
	
	
Tmem88	TMEM88
	
	
	MIR95
	
	
	GMPSP1
Cyb5d1	CYB5D1
Htra3	HTRA3
	
	SCARNA21
	
Trappc1	TRAPPC1
	
Asf1b	ASF1B
Isg20	ISG20
	ADGRL1-AS1
Nsd1	NSD1
Adgrl1	ADGRL1
Ppib	PPIB
Rgs18	RGS18
Cntrob	CNTROB
	CPEB1-AS1
Rab3ip	RAB3IP
Ablim2	ABLIM2
Gnpat	GNPAT
Ap3b2	AP3B2
Wwtr1	WWTR1
Stard3nl	STARD3NL
	RN7SL231P
	
	
Upf1	UPF1
	RNU6-112P
	PPM1K-DT
Tgfb2	TGFB2
	Y_RNA
	
Lrig1	LRIG1
	
Herc6	HERC6
Ranbp3l	RANBP3L
	
	
	MIR5699
	DIP2C-AS1
Nuak2	NUAK2
Ctnna3	CTNNA3
	
Gucy2e	GUCY2D
	TRIM4
Odr4	ODR4
	
Tmem159	TMEM159
Alox8	ALOX15B
Bnip1	BNIP1
	
	
Lrrtm3	LRRTM3
Cpa5	CPA5
	
	RPL7AP51
	MIR7151
	AKR1B10P1
	RPL21P92
Dnajc12	DNAJC12
Gdf1	GDF1
Cers1	GDF1
	HERC5
	
Atp1b1	ATP1B1
Gm24202	RNU6-1250P
	RN7SL394P
	
	DNAJC19P1
Ptx4	PTX4
	
	RNU6-523P
Cope	COPE
	RPL12P8
Sirt1	SIRT1
Amdhd2	AMDHD2
	LINC01741
	LINC01724
Tex264	TEX264
Tnn	TNN
Trim36	TRIM36
Lrig3	LRIG3
	
	ALOXE3P1
	RPS3AP38
	RN7SL220P
	POU5F1P5
Alox12b	ALOX12B
Dnajb12	DNAJB12
	NCOA4P2
Pyurf	PYURF
Pigyl	PIGY
	PIGY-DT
	
7SK	RN7SKP244
Pde6b	PDE6B
	
Cdv3	CDV3
Fmo4	FMO4
Klf14	KLF14
Kctd7	KCTD7
	
Ablim3	ABLIM3
	MIR4314
Dusp13	DUSP13
Hes7	HES7
Per1	PER1
	PROX1-AS1
Bhlha15	BHLHA15
Smurf1	SMURF1
	ZNF385A
Nod2	NOD2
	
	RPL22P24
	
Zic4	ZIC4
	
Nsl1	NSL1
Homer3	
Ddx49	DDX49
	ABCC11
	
	
Ear14	RNASE3
Ear10	RNASE3
Ear1	RNASE3
Ear6	RNASE3
Rnase2b	RNASE3
Ear2	RNASE3
Rnase2a	RNASE3
	MTCYBP15
Sorcs1	SORCS1
	TRAV6
Hfm1	HFM1
	TRAV7
	TRAV8-1
Trav6d-5	TRAV9-1
Trav6-5	TRAV9-1
Trav6n-5	TRAV9-1
Trav11d	TRAV10
Trav11	TRAV10
	TRAV11
Sp8	SP8
Trav7d-6	TRAV12-1
Trav7-6	TRAV12-1
Trav7n-5	TRAV12-1
Trav7d-4	TRAV12-1
Trav7-3	TRAV12-1
Trav7-1	TRAV12-1
Trav7-5	TRAV12-1
Trav7d-3	TRAV12-1
Trav7d-5	TRAV12-1
Trav7-4	TRAV12-1
Trav7d-2	TRAV12-1
Trav7-2	TRAV12-1
Trav7n-6	TRAV12-1
Trav7n-4	TRAV12-1
	TRAV8-2
Trav9d-3	TRAV8-3
Trav9n-4	TRAV8-3
Trav9n-2	TRAV8-3
Trav9d-1	TRAV8-3
Trav9-4	TRAV8-3
Trav17	TRAV8-3
Trav9-1	TRAV8-3
Trav9d-4	TRAV8-3
Trav9-2	TRAV8-3
Trav9n-3	TRAV8-3
Trav9d-2	TRAV8-3
Trav10d	TRAV13-1
Trav5-1	TRAV13-1
Trav10	TRAV13-1
Trav5n-4	TRAV13-1
Trav5d-4	TRAV13-1
Trav10n	TRAV13-1
Trav5-4	TRAV13-1
Grxcr1	GRXCR1
Trav7d-6	TRAV12-2
Trav7-6	TRAV12-2
Trav7n-5	TRAV12-2
Trav7d-4	TRAV12-2
Trav7-3	TRAV12-2
Trav7-1	TRAV12-2
Trav7-5	TRAV12-2
Trav7d-3	TRAV12-2
Trav7d-5	TRAV12-2
Trav7-4	TRAV12-2
Trav7d-2	TRAV12-2
Trav7-2	TRAV12-2
Trav7n-6	TRAV12-2
Trav7n-4	TRAV12-2
Ccz1	CCZ1B
	TRAV8-4
	TRAV8-5
	TRAV13-2
Gria2	GRIA2
	TRAV14DV4
Trav6-7-dv9	TRAV9-2
Trav6-3	TRAV9-2
Trav6d-6	TRAV9-2
Trav6d-3	TRAV9-2
Trav6n-6	TRAV9-2
Trav6d-7	TRAV9-2
Trav6n-7	TRAV9-2
Trav6-6	TRAV9-2
Trav6d-4	TRAV9-2
Trav6-4	TRAV9-2
Trav6-1	TRAV9-2
Trav6-2	TRAV9-2
	TRAV15
	CD163L1
	
Trav7d-6	TRAV12-3
Trav7-6	TRAV12-3
Trav7n-5	TRAV12-3
Trav7d-4	TRAV12-3
Trav7-3	TRAV12-3
Trav7-1	TRAV12-3
Trav7-5	TRAV12-3
Trav7d-3	TRAV12-3
Trav7d-5	TRAV12-3
Trav7-4	TRAV12-3
Trav7d-2	TRAV12-3
Trav7-2	TRAV12-3
Trav7n-6	TRAV12-3
Trav7n-4	TRAV12-3
	TRAV8-6
	TRAV16
Trav8d-1	TRAV17
Trav8d-2	TRAV17
Trav8-1	TRAV17
Trav8n-2	TRAV17
Trav12d-3	TRAV18
Trav12d-2	TRAV18
Trav12n-3	TRAV18
Trav12n-2	TRAV18
Trav12-3	TRAV18
Trav12-1	TRAV18
Trav12n-1	TRAV18
Trav12d-1	TRAV18
Trav12-2	TRAV18
Trav16	TRAV19
Trav16n	TRAV19
Trav16d-dv11	TRAV19
	
	TRAV20
	TRAV21
	
Stimate	STIMATE
Trav13n-2	TRAV22
Trav13n-3	TRAV22
Trav13d-2	TRAV22
Trav13d-1	TRAV22
Trav13-5	TRAV22
Trav13-4-dv7	TRAV22
Trav13n-1	TRAV22
Trav13d-4	TRAV22
Trav13-1	TRAV22
Trav13-2	TRAV22
Trav13d-3	TRAV22
Trav13n-4	TRAV22
Gm5426	ATP5MG
Atp5l	ATP5MG
Dctn4	DCTN4
Trav14-2	TRAV23DV6
Trav14-3	TRAV23DV6
Trav14-1	TRAV23DV6
Trav14d-3-dv8	TRAV23DV6
Trav14n-1	TRAV23DV6
Trav14n-3	TRAV23DV6
Trav14n-2	TRAV23DV6
Trav14d-1	TRAV23DV6
Trav14d-2	TRAV23DV6
Trav15d-2-dv6d-2	TRDV1
Trav15-2-dv6-2	TRDV1
Trav15n-1	TRDV1
Trav15-1-dv6-1	TRDV1
Trav15n-2	TRDV1
Trav15d-1-dv6d-1	TRDV1
	TRAV24
	TRAV25
	TRAV26-1
	TRAV8-7
Trav18	TRAV27
Thpo	THPO
	TRAV28
Trav19	TRAV29DV5
	TRAV30
	TRAV31
	TRAV32
	TRAV33
Trav21-dv12	TRAV26-2
Poglut3	POGLUT3
Trdv1	TRAV34
	TRAV35
Fbxl15	FBXL15
	TRAV36DV7
	TRAV37
Trdv2-2	TRAV38-1
Trdv2-2	TRAV38-2DV8
Trav23	TRAV39
	TRAV40
	TRAV41
Sh2d4b	SH2D4B
	IGHG1
	MIR6883
	
Vamp2	VAMP2
	IGHG3
Gm30083	ANTXRL
Antxrl	ANTXRL
	ATP6V1G1P1
	IGHD
Bad	BAD
Rfx4	RFX4
Mmd2	MMD2
Ighm	IGHM
Homer3	HOMER3
Tmem107	TMEM107
	OR2T32P
	MIR4539
	MIR4507
	MIR4538
	MIR4537
	
	IGHJ6
	IGHJ3P
	IGHJ5
Atp1a4	ATP1A4
	IGHJ4
	IGHJ3
	IGHJ2P
Syt15	
	IGHJ2
	IGHJ1
	IGHD7-27
Esrra	ESRRA
	IGHJ1P
Nmd3	NMD3
	IGHD1-26
	IGHD6-25
	IGHD5-24
	IGHD4-23
	IGHD3-22
	IGHD2-21
	
	SNORD118
	IGHD1-20
	
	IGHD6-19
	AGAP5
	MIR4521
	IGHD5-18
Borcs6	BORCS6
	IGHD4-17
	IGHD3-16
	
	IGHD2-15
	
	IGHD1-14
	
	
	IGHD6-13
	IGHD5-12
	IGHD4-11
Aurkb	AURKB
	CRYGEP
	IGHD3-10
	IGHD3-9
	IGHD2-8
	IGHD1-7
	SEPHS1P7
	IGHD6-6
	IGHD5-5
	IGHD4-4
	
Rapgef5	RAPGEF5
	IGHD3-3
	IGHD2-2
	FAM30A
	MTND5P22
Fbxl19	FBXL19
	RNF11P1
	GCSIR
	
Rnf145	RNF145
	
	IGHD1-1
	IGHV6-1
Marchf4	MARCHF4
	IGHVII-1-1
Lbx1	LBX1
	ADAM6
Fam25c	FAM25G
	
	IGHV1-2
	IGHVIII-2-1
	IGHV1-3
Plekhm3	PLEKHM3
	
	ODAD2P1
Ighv3-1	IGHV4-4
Ighv3-3	IGHV4-4
Ighv3-6	IGHV4-4
Ighv3-4	IGHV4-4
Ighv12-3	IGHV4-4
Ighv3-8	IGHV4-4
Ighv3-5	IGHV4-4
	LINC02680
Ighv9-3	IGHV7-4-1
Ighv9-1	IGHV7-4-1
Ighv9-2	IGHV7-4-1
Ighv9-4	IGHV7-4-1
D7Ertd443e	C10orf90
Ighv8-6	IGHV2-5
Ighv8-8	IGHV2-5
Ighv8-9	IGHV2-5
Ighv8-13	IGHV2-5
Ighv8-12	IGHV2-5
Ighv8-2	IGHV2-5
Ighv8-11	IGHV2-5
Ighv8-5	IGHV2-5
Ighv8-4	IGHV2-5
	MORF4L1P7
	MCRIP2P2
	
	IGHVIII-5-1
	LINC00538
	MIR3166
	IGHVIII-5-2
	GAPDHP70
	
	IGHV3-6
Galnt2l	GALNT2
Galnt2	GALNT2
	
Ighv4-1	IGHV3-7
Ighv11-2	IGHV3-7
Ighv11-1	IGHV3-7
	GRM5-AS1
	RNA5SP389
	IGHVII-60-1
Ighv3-1	IGHV4-61
Ighv3-3	IGHV4-61
Ighv3-6	IGHV4-61
Ighv3-4	IGHV4-61
Ighv12-3	IGHV4-61
Ighv3-8	IGHV4-61
Ighv3-5	IGHV4-61
	IGHV3-62
	IGHVII-62-1
	IGHV3-63
	IGHV3-64
	IGHV3-65
Ctsc	CTSC
	IGHVII-65-1
	IGHV3-66
	
	IGHV1-67
	SLC20A1P1
	LINC00607
	IGHVII-67-1
	IGHVIII-67-2
	IGHVIII-67-3
	IGHVIII-67-4
	IGHV1-68
	IGHV1-69
Ighv8-6	IGHV2-70D
Ighv8-8	IGHV2-70D
Ighv8-9	IGHV2-70D
Ighv8-13	IGHV2-70D
Ighv8-12	IGHV2-70D
Ighv8-2	IGHV2-70D
Ighv8-11	IGHV2-70D
Ighv8-5	IGHV2-70D
Ighv8-4	IGHV2-70D
	LINC01132
	IGHV3-69-1
	IGHV1-69-2
	
	
	IGHV1-69D
Ighv8-6	IGHV2-70
Ighv8-8	IGHV2-70
Ighv8-9	IGHV2-70
Ighv8-13	IGHV2-70
Ighv8-12	IGHV2-70
Ighv8-2	IGHV2-70
Ighv8-11	IGHV2-70
Ighv8-5	IGHV2-70
Ighv8-4	IGHV2-70
Fmo1	FMO1
	IGHV3-71
Ighv7-4	IGHV3-72
Ighv7-2	IGHV3-72
Ighv7-1	IGHV3-72
Ighv7-3	IGHV3-72
Bcl7c	BCL7C
P4ha1	P4HA1
Ighv7-4	IGHV3-73
Ighv7-2	IGHV3-73
Ighv7-1	IGHV3-73
Ighv7-3	IGHV3-73
	RNA5SP227
	EEF1A1P6
Tgfb1	TGFB1
Ighv4-1	IGHV3-74
Ighv11-2	IGHV3-74
Ighv11-1	IGHV3-74
	IGHVII-74-1
	IGHV3-75
	
	IGHV3-76
	IGHVIII-76-1
	MIR5195
	IGHV5-78
	IGHVII-78-1
	IGHV3-79
	
	IGHV4-80
	IL6-AS1
Ighv9-3	IGHV7-81
Ighv9-1	IGHV7-81
Ighv9-2	IGHV7-81
Ighv9-4	IGHV7-81
	
